Order ID,Date,Time,date_time,Kiosk,Product,Qty,Subtotal,Unit Price_BD,Unit_Price_AD,Discount Applied,Total,COGS,Margin,Fridge Type,Promotion Label,,,,,,,,,,,
5d303b19e68ed94ec65e1c4f,7/18/19,5:25:44 AM,5:25:44 AM,South Station Fresh Fridge,Dark Chocolate Overnight Oats,1,4.98,4.98,3.98,1,3.98,,,ARS,FF20,,,,,,,,,,,
5d303f71e68ed94ec65e1c67,7/18/19,5:44:16 AM,5:44:16 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d303f71e68ed94ec65e1c67,7/18/19,5:44:16 AM,5:44:16 AM,South Station Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d30482fe68ed94ec65e1c89,7/18/19,6:21:34 AM,6:21:34 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d304a63e68ed94ec65e1c99,7/18/19,6:30:58 AM,6:30:58 AM,South Station Fresh Fridge,Kind Bar - Caramel Almond,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d304dc8e68ed94ec65e1cc6,7/18/19,6:45:27 AM,6:45:27 AM,South Station Fresh Fridge,Atlas Bar - Vanilla,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d304dc8e68ed94ec65e1cc6,7/18/19,6:45:27 AM,6:45:27 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d304e8de68ed94ec65e1cdd,7/18/19,6:48:45 AM,6:48:45 AM,South Station Fresh Fridge,Atlas Bar - Chocolate,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d304e8de68ed94ec65e1cdd,7/18/19,6:48:45 AM,6:48:45 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d306f56e68ed94ec65e1de7,7/18/19,9:08:37 AM,9:08:37 AM,Providence Place,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d3070f5e68ed94ec65e1e09,7/18/19,9:15:32 AM,9:15:32 AM,Providence Place,Bottle Water,3,5.97,1.99,1.99,0,5.97,,,ARS,none,,,,,,,,,,,
5d307578e68ed94ec65e1e74,7/18/19,9:34:47 AM,9:34:47 AM,South Station Fresh Fridge,Harmless Coconut Water,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d3075f3e68ed94ec65e1e84,7/18/19,9:36:51 AM,9:36:51 AM,South Station Fresh Fridge,Kombucha,1,4.49,4.49,4.49,0,4.49,,,ARS,none,,,,,,,,,,,
5d307932e68ed94ec65e1ee9,7/18/19,9:50:41 AM,9:50:41 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d308211e68ed94ec65e1f9e,7/18/19,10:28:33 AM,10:28:33 AM,South Station Fresh Fridge,Atlas Bar - Peanut Butter,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d30982ae68ed94ec65e212f,7/18/19,12:02:50 PM,12:02:50 PM,Providence Place,Spring Mix Apple Brie,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d309ba9e68ed94ec65e220a,7/18/19,12:17:45 PM,12:17:45 PM,South Station Fresh Fridge,Vegan Mediterranean,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d30a01ae68ed94ec65e228e,7/18/19,12:36:42 PM,12:36:42 PM,North Shore Mall Fresh Fridge,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d30a075e68ed94ec65e229f,7/18/19,12:38:13 PM,12:38:13 PM,Providence Place,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d30a315e68ed94ec65e2327,7/18/19,12:49:20 PM,12:49:20 PM,Providence Place,Zesty Burrito Bowl,1,7.98,7.98,6.38,1.6,6.38,,,ARS,FF20,,,,,,,,,,,
5d30a821e68ed94ec65e2424,7/18/19,1:10:57 PM,1:10:57 PM,South Station Fresh Fridge,Atomic Coffee - Cold Brew,1,3.98,3.98,3.98,-4.44E-16,3.98,,,ARS,none,,,,,,,,,,,
5d30a821e68ed94ec65e2424,7/18/19,1:10:57 PM,1:10:57 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,-2.22E-16,1.99,,,ARS,none,,,,,,,,,,,
5d30aaebe68ed94ec65e2534,7/18/19,1:22:50 PM,1:22:50 PM,Providence Place,Vermont Cheddar & Grapes,1,3.49,3.49,2.79,0.7,2.79,,,ARS,FF20,,,,,,,,,,,
5d30ad01e68ed94ec65e257e,7/18/19,1:31:40 PM,1:31:40 PM,Providence Place,Arugula Caprese,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d30b089e68ed94ec65e2607,7/18/19,1:46:48 PM,1:46:48 PM,Providence Place,Vermont Cheddar & Grapes,1,3.49,3.49,0,3.49,0,,,ARS,100% Off Samples,,,,,,,,,,,
5d30b5abe68ed94ec65e2742,7/18/19,2:08:42 PM,2:08:42 PM,Providence Place,Vegan Mediterranean,1,7.98,7.98,0,7.98,0,,,ARS,100% Off Samples,,,,,,,,,,,
5d30b6c4e68ed94ec65e2781,7/18/19,2:13:24 PM,2:13:24 PM,Providence Place,Zesty Burrito Bowl,1,7.98,7.98,0,7.98,0,,,ARS,100% Off Samples,,,,,,,,,,,
5d30b825e68ed94ec65e27e7,7/18/19,2:19:17 PM,2:19:17 PM,Riverside Station Fresh Fridge,Mango Sparkling Maple Water,1,2.29,2.29,1.83,0.46,1.83,,,ARS,FF20,,,,,,,,,,,
5d30ba1ae68ed94ec65e283f,7/18/19,2:27:38 PM,2:27:38 PM,Providence Place,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d30bfb5e68ed94ec65e2895,7/18/19,2:51:32 PM,2:51:32 PM,South Station Fresh Fridge,Harmless Coconut Water,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d30bfb5e68ed94ec65e2895,7/18/19,2:51:32 PM,2:51:32 PM,South Station Fresh Fridge,Seasoned Chicken,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d30c13ce68ed94ec65e28c4,7/18/19,2:58:03 PM,2:58:03 PM,Providence Place,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d30c345e68ed94ec65e28fd,7/18/19,3:06:44 PM,3:06:44 PM,Providence Place,Pulled Buffalo Chicken,1,3.49,3.49,2.79,0.7,2.79,,,ARS,FF20,,,,,,,,,,,
5d30c345e68ed94ec65e28fd,7/18/19,3:06:44 PM,3:06:44 PM,Providence Place,Vermont Cheddar & Grapes,1,3.49,3.49,2.79,0.7,2.79,,,ARS,FF20,,,,,,,,,,,
5d30c450e68ed94ec65e2930,7/18/19,3:11:11 PM,3:11:11 PM,Providence Place,Almond Energy Bites,1,3.79,3.79,3.03328802,0.75671198,3.03328802,,,ARS,FF20,,,,,,,,,,,
5d30c450e68ed94ec65e2930,7/18/19,3:11:11 PM,3:11:11 PM,Providence Place,Vegan Mediterranean,1,7.98,7.98,6.38671198,1.59328802,6.38671198,,,ARS,FF20,,,,,,,,,,,
5d30c8b7e68ed94ec65e29ab,7/18/19,3:29:59 PM,3:29:59 PM,Providence Place,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d30d5dfe68ed94ec65e2b2d,7/18/19,4:26:06 PM,4:26:06 PM,South Station Fresh Fridge,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d30d84ee68ed94ec65e2b8a,7/18/19,4:36:29 PM,4:36:29 PM,South Station Fresh Fridge,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d30de80e68ed94ec65e2c16,7/18/19,5:02:55 PM,5:02:55 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d30de80e68ed94ec65e2c16,7/18/19,5:02:55 PM,5:02:55 PM,South Station Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d30df3ce68ed94ec65e2c4d,7/18/19,5:06:04 PM,5:06:04 PM,South Station Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d30eb3fe68ed94ec65e2d7e,7/18/19,5:57:19 PM,5:57:19 PM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d30f65be68ed94ec65e2e9e,7/18/19,6:44:43 PM,6:44:43 PM,Natick Mall Fresh Fridge,Vegetarian Harvest Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d3121d7e68ed94ec65e312e,7/18/19,9:50:14 PM,9:50:14 PM,Natick Mall Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d3130f1e68ed94ec65e3280,7/18/19,10:54:41 PM,10:54:41 PM,South Station Fresh Fridge,Arugula Caprese,1,7.98,7.98,6.386782912,1.593217088,6.386782912,,,ARS,FF20,,,,,,,,,,,
5d3130f1e68ed94ec65e3280,7/18/19,10:54:41 PM,10:54:41 PM,South Station Fresh Fridge,Seasoned Chicken,1,3.49,3.49,2.793217088,0.696782912,2.793217088,,,ARS,FF20,,,,,,,,,,,
5d3136fce68ed94ec65e32dd,7/18/19,11:20:28 PM,11:20:28 PM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d3137cae68ed94ec65e32f4,7/18/19,11:23:53 PM,11:23:53 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d313d1de68ed94ec65e33bf,7/18/19,11:46:37 PM,11:46:37 PM,South Station Fresh Fridge,Kombucha,1,4.49,4.49,4.49,0,4.49,,,ARS,none,,,,,,,,,,,
5d3140f3e68ed94ec65e3404,7/19/19,12:02:58 AM,12:02:58 AM,North Shore Mall Fresh Fridge,Vermont Cheddar & Grapes,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
5d31657de68ed94ec65e34c9,7/19/19,2:38:53 AM,2:38:53 AM,South Station Fresh Fridge,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d317d29e68ed94ec65e34eb,7/19/19,4:19:53 AM,4:19:53 AM,South Station Fresh Fridge,Atomic Coffee - Cold Brew,2,7.96,3.98,3.98,0,7.96,,,ARS,none,,,,,,,,,,,
5d317d29e68ed94ec65e34eb,7/19/19,4:19:53 AM,4:19:53 AM,South Station Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d317f69e68ed94ec65e350a,7/19/19,4:29:28 AM,4:29:28 AM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,-4.44E-16,3.98,,,ARS,none,,,,,,,,,,,
5d318592e68ed94ec65e3527,7/19/19,4:55:45 AM,4:55:45 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d31867fe68ed94ec65e3537,7/19/19,4:59:42 AM,4:59:42 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d3186d7e68ed94ec65e3547,7/19/19,5:01:10 AM,5:01:10 AM,South Station Fresh Fridge,Seasoned Chicken,1,3.49,3.49,2.79,0.7,2.79,,,ARS,FF20,,,,,,,,,,,
5d318c9ee68ed94ec65e3558,7/19/19,5:25:49 AM,5:25:49 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d319091e68ed94ec65e3568,7/19/19,5:42:41 AM,5:42:41 AM,South Station Fresh Fridge,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d319091e68ed94ec65e3568,7/19/19,5:42:41 AM,5:42:41 AM,South Station Fresh Fridge,Kombucha,1,4.49,4.49,4.49,0,4.49,,,ARS,none,,,,,,,,,,,
5d31914de68ed94ec65e357f,7/19/19,5:45:48 AM,5:45:48 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d3191e8e68ed94ec65e3594,7/19/19,5:48:24 AM,5:48:24 AM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d319282e68ed94ec65e35ab,7/19/19,5:50:57 AM,5:50:57 AM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d319504e68ed94ec65e35cd,7/19/19,6:01:40 AM,6:01:40 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d319579e68ed94ec65e35dd,7/19/19,6:03:37 AM,6:03:37 AM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d3197f5e68ed94ec65e3600,7/19/19,6:14:13 AM,6:14:13 AM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d31989be68ed94ec65e361f,7/19/19,6:16:59 AM,6:16:59 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d319978e68ed94ec65e362f,7/19/19,6:20:39 AM,6:20:39 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d319a4ce68ed94ec65e363f,7/19/19,6:24:11 AM,6:24:11 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d319ad5e68ed94ec65e3654,7/19/19,6:26:28 AM,6:26:28 AM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d319e9ee68ed94ec65e366b,7/19/19,6:42:38 AM,6:42:38 AM,Riverside Station Fresh Fridge,Kind Bar - Caramel Almond,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d319f6ce68ed94ec65e3682,7/19/19,6:46:03 AM,6:46:03 AM,Riverside Station Fresh Fridge,Kind Bar - Caramel Almond,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d31bb5de68ed94ec65e375f,7/19/19,8:45:17 AM,8:45:17 AM,North Shore Mall Fresh Fridge,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d31c1f4e68ed94ec65e37d3,7/19/19,9:13:23 AM,9:13:23 AM,South Station Fresh Fridge,Kind Bar - Caramel Almond,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d31c1f4e68ed94ec65e37d3,7/19/19,9:13:23 AM,9:13:23 AM,South Station Fresh Fridge,Kombucha,1,4.49,4.49,4.49,0,4.49,,,ARS,none,,,,,,,,,,,
5d31cc01e68ed94ec65e384e,7/19/19,9:56:17 AM,9:56:17 AM,Providence Place,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d31d178e68ed94ec65e38b7,7/19/19,10:19:36 AM,10:19:36 AM,Riverside Station Fresh Fridge,Apple Cinnamon Overnight Oats,1,4.98,4.98,3.98,1,3.98,,,ARS,FF20,,,,,,,,,,,
5d31d544e68ed94ec65e390e,7/19/19,10:35:48 AM,10:35:48 AM,Providence Place,Vegan Mediterranean,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d31d623e68ed94ec65e391e,7/19/19,10:39:31 AM,10:39:31 AM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d31ddeee68ed94ec65e39e9,7/19/19,11:12:46 AM,11:12:46 AM,Riverside Station Fresh Fridge,Pulled Buffalo Chicken,1,3.49,3.49,2.79,0.7,2.79,,,ARS,FF20,,,,,,,,,,,
5d31e013e68ed94ec65e3a2c,7/19/19,11:21:55 AM,11:21:55 AM,Riverside Station Fresh Fridge,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d31eedfe68ed94ec65e3b44,7/19/19,12:25:02 PM,12:25:02 PM,Natick Mall Fresh Fridge,Hard Boiled Eggs,1,2.98,2.98,2.384,0.596,2.384,,,ARS,Natick Employee 20,,,,,,,,,,,
5d31eedfe68ed94ec65e3b44,7/19/19,12:25:02 PM,12:25:02 PM,Natick Mall Fresh Fridge,Mango Sparkling Maple Water,1,2.29,2.29,1.832,0.458,1.832,,,ARS,Natick Employee 20,,,,,,,,,,,
5d31eedfe68ed94ec65e3b44,7/19/19,12:25:02 PM,12:25:02 PM,Natick Mall Fresh Fridge,Vegan Mediterranean,1,7.98,7.98,6.384,1.596,6.384,,,ARS,Natick Employee 20,,,,,,,,,,,
5d31efc2e68ed94ec65e3b78,7/19/19,12:28:49 PM,12:28:49 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d31f052e68ed94ec65e3b9f,7/19/19,12:31:13 PM,12:31:13 PM,Riverside Station Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,2.79,0.7,2.79,,,ARS,FF20,,,,,,,,,,,
5d31ffc7e68ed94ec65e3d93,7/19/19,1:37:10 PM,1:37:10 PM,South Station Fresh Fridge,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d320363e68ed94ec65e3df2,7/19/19,1:52:35 PM,1:52:35 PM,South Station Fresh Fridge,Seasoned Chicken,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d320363e68ed94ec65e3df2,7/19/19,1:52:35 PM,1:52:35 PM,South Station Fresh Fridge,Spring Mix Apple Brie,1,7.98,7.98,7.98,-8.88E-16,7.98,,,ARS,none,,,,,,,,,,,
5d3203f4e68ed94ec65e3e10,7/19/19,1:54:59 PM,1:54:59 PM,South Station Fresh Fridge,Atlas Bar - Chocolate,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d3203f4e68ed94ec65e3e10,7/19/19,1:54:59 PM,1:54:59 PM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,4.44E-16,3.98,,,ARS,none,,,,,,,,,,,
5d320a71e68ed94ec65e3f29,7/19/19,2:22:41 PM,2:22:41 PM,North Shore Mall Fresh Fridge,Atlas Bar - Peanut Butter,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d321b53e68ed94ec65e40af,7/19/19,3:34:42 PM,3:34:42 PM,Natick Mall Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d321e27e68ed94ec65e40e7,7/19/19,3:46:46 PM,3:46:46 PM,Riverside Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d32221fe68ed94ec65e4141,7/19/19,4:03:42 PM,4:03:42 PM,South Station Fresh Fridge,Atomic Coffee - Nitro Cold Brew,1,3.98,3.98,3.98,0,3.98,,,ARS,none,,,,,,,,,,,
5d322525e68ed94ec65e41d3,7/19/19,4:16:37 PM,4:16:37 PM,Riverside Station Fresh Fridge,Arugula Caprese,1,7.98,7.98,6.38,1.6,6.38,,,ARS,FF20,,,,,,,,,,,
5d3229b2e68ed94ec65e422f,7/19/19,4:36:01 PM,4:36:01 PM,Riverside Station Fresh Fridge,Hard Boiled Eggs,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
5d3229ece68ed94ec65e4238,7/19/19,4:37:00 PM,4:37:00 PM,Natick Mall Fresh Fridge,Pulled Buffalo Chicken,1,3.49,3.49,2.79,0.7,2.79,,,ARS,Natick Employee 20,,,,,,,,,,,
5d322ac1e68ed94ec65e4260,7/19/19,4:40:32 PM,4:40:32 PM,Riverside Station Fresh Fridge,Mamma Chia Blackberry Squeeze,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d322bd6e68ed94ec65e4297,7/19/19,4:45:09 PM,4:45:09 PM,Riverside Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d322bd6e68ed94ec65e4297,7/19/19,4:45:09 PM,4:45:09 PM,Riverside Station Fresh Fridge,Kind Bar - Caramel Almond,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d322c82e68ed94ec65e42b1,7/19/19,4:48:02 PM,4:48:02 PM,Riverside Station Fresh Fridge,Zesty Burrito Bowl,1,7.98,7.98,6.38,1.6,6.38,,,ARS,FF20,,,,,,,,,,,
5d322cd3e68ed94ec65e42bd,7/19/19,4:49:22 PM,4:49:22 PM,South Station Fresh Fridge,Harmless Coconut Water,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d322dece68ed94ec65e42ef,7/19/19,4:54:04 PM,4:54:04 PM,South Station Fresh Fridge,Vegetarian Harvest Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d32325fe68ed94ec65e4350,7/19/19,5:13:02 PM,5:13:02 PM,North Shore Mall Fresh Fridge,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d323568e68ed94ec65e439b,7/19/19,5:25:59 PM,5:25:59 PM,South Station Fresh Fridge,Atomic Coffee - Cold Brew,1,3.98,3.98,3.98,0,3.98,,,ARS,none,,,,,,,,,,,
5d3235afe68ed94ec65e43b0,7/19/19,5:27:11 PM,5:27:11 PM,Natick Mall Fresh Fridge,Coconut Water,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
5d323e5fe68ed94ec65e446c,7/19/19,6:04:15 PM,6:04:15 PM,Riverside Station Fresh Fridge,Seasoned Chicken,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d3242a0e68ed94ec65e4518,7/19/19,6:22:23 PM,6:22:23 PM,South Station Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d324c52e68ed94ec65e45cc,7/19/19,7:03:45 PM,7:03:45 PM,Providence Place,Pulled Buffalo Chicken,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d324daee68ed94ec65e45e7,7/19/19,7:09:33 PM,7:09:33 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d324f73e68ed94ec65e4623,7/19/19,7:17:06 PM,7:17:06 PM,Providence Place,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d3255eee68ed94ec65e46dc,7/19/19,7:44:46 PM,7:44:46 PM,South Station Fresh Fridge,Atomic Coffee - Nitro Cold Brew,1,3.98,3.98,3.98,0,3.98,,,ARS,none,,,,,,,,,,,
5d3261ebe68ed94ec65e4784,7/19/19,8:35:55 PM,8:35:55 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d3265e6e68ed94ec65e47d4,7/19/19,8:52:53 PM,8:52:53 PM,South Station Fresh Fridge,Vegetarian Harvest Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d32737de68ed94ec65e48eb,7/19/19,9:50:52 PM,9:50:52 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d327be2e68ed94ec65e49d3,7/19/19,10:26:41 PM,10:26:41 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d3284d3e68ed94ec65e4a93,7/19/19,11:04:51 PM,11:04:51 PM,South Station Fresh Fridge,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d3284d3e68ed94ec65e4a93,7/19/19,11:04:51 PM,11:04:51 PM,South Station Fresh Fridge,Vegan Mediterranean,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d328ad0e68ed94ec65e4af9,7/19/19,11:30:23 PM,11:30:23 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,-2.22E-16,1.99,,,ARS,none,,,,,,,,,,,
5d328ad0e68ed94ec65e4af9,7/19/19,11:30:23 PM,11:30:23 PM,South Station Fresh Fridge,Hard Boiled Eggs,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
5d328ad0e68ed94ec65e4af9,7/19/19,11:30:23 PM,11:30:23 PM,South Station Fresh Fridge,Vegan Mediterranean,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d32949be68ed94ec65e4b4b,7/20/19,12:12:10 AM,12:12:10 AM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d3298cae68ed94ec65e4b98,7/20/19,12:30:01 AM,12:30:01 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d32994de68ed94ec65e4baf,7/20/19,12:32:12 AM,12:32:12 AM,South Station Fresh Fridge,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d32b356e68ed94ec65e4c56,7/20/19,2:23:17 AM,2:23:17 AM,South Station Fresh Fridge,Atomic Coffee - Cold Brew,1,3.98,3.98,3.98,0,3.98,,,ARS,none,,,,,,,,,,,
5d32b356e68ed94ec65e4c56,7/20/19,2:23:17 AM,2:23:17 AM,South Station Fresh Fridge,Kombucha,1,4.49,4.49,4.49,0,4.49,,,ARS,none,,,,,,,,,,,
5d32c042e68ed94ec65e4ca6,7/20/19,3:18:25 AM,3:18:25 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d32d1dce68ed94ec65e4ccd,7/20/19,4:33:32 AM,4:33:32 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d32d2a8e68ed94ec65e4ce2,7/20/19,4:36:55 AM,4:36:55 AM,South Station Fresh Fridge,Atlas Bar - Peanut Butter,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
